coverage,uncertain_rate,selective_precision_0,selective_recall_0,selective_f2_0,fnr_covered_0,threshold_low,threshold_high
0.9104532653882258,0.0895467346117742,0.8310665712240516,0.8462099125364432,0.8431372549019608,0.15379008746355685,0.4,0.6
0.9114255062357517,0.08857449376424831,0.8274884874247255,0.8469905728788978,0.8430169613857813,0.15300942712110224,0.45,0.6
0.9117942872468822,0.08820571275311784,0.8213660245183888,0.8499456324755346,0.8440717011014326,0.15005436752446538,0.5,0.65
0.9110902507710875,0.08890974922891248,0.8177391304347826,0.854909090909091,0.8472072072072072,0.1450909090909091,0.55,0.7
