coverage,uncertain_rate,selective_precision_0,selective_recall_0,selective_f2_0,fnr_covered_0,threshold_low,threshold_high,fallback_rate
0.885376156631353,0.11462384336864695,0.7301315037164093,0.9558383233532934,0.9001832792894403,0.04416167664670659,0.4,0.6,0.08585892450046936
0.8909749228912431,0.10902507710875686,0.7077762619372442,0.9564896755162242,0.893681526906911,0.043510324483775814,0.45,0.6,0.08585892450046936
0.8864824996647446,0.11351750033525543,0.6805699481865285,0.9629765395894428,0.8891822366639588,0.03702346041055719,0.5,0.65,0.08585892450046936
0.8807496312189889,0.11925036878101114,0.6464695822135353,0.9702970297029703,0.8819412039197387,0.0297029702970297,0.55,0.7,0.08585892450046936
