label,alpha_lr,precision_1,recall_1,f1_1,f2_1,selected,note
fraud_scam,1.0,1.0,0.16666666666666666,0.2857142857142857,0.2,0,
other,0.0,0.852504127682994,0.9729899497487438,0.9087709005573482,0.9462431276725718,0,
other,0.1,0.8515881708652793,0.9767587939698492,0.9098888238736103,0.9488650231876983,0,
other,0.2,0.8509825327510917,0.9792713567839196,0.9106308411214953,0.9506097560975609,0,
other,0.30000000000000004,0.8543263964950711,0.9798994974874372,0.9128145114101814,0.9519160361239931,1,
other,0.4,0.8531506849315068,0.9780150753768844,0.9113257243195786,0.95020139143171,0,
other,0.5,0.8522167487684729,0.9780150753768844,0.9107926294238081,0.9499694935936547,0,
other,0.6000000000000001,0.8525219298245614,0.9767587939698492,0.9104215456674473,0.9490966796875,0,
other,0.7000000000000001,0.8524410312671421,0.9761306532663316,0.9101024890190337,0.9486021242827494,0,
other,0.8,0.8525219298245614,0.9767587939698492,0.9104215456674473,0.9490966796875,0,
other,0.9,0.8524410312671421,0.9761306532663316,0.9101024890190337,0.9486021242827494,0,
other,1.0,0.8524410312671421,0.9761306532663316,0.9101024890190337,0.9486021242827494,0,
